,userId,title,rating
36752,284,Captain Phillips (2013),3.5
36753,284,Casino (1995),3.5
36754,284,Casino Royale (2006),4.0
36755,284,Contact (1997),3.0
36756,284,Crimson Tide (1995),3.0
36757,284,Dances with Wolves (1990),4.0
36758,284,Dawn of the Planet of the Apes (2014),3.0
36759,284,"Deer Hunter, The (1978)",4.0
36760,284,Die Hard (1988),3.5
36761,284,Django Unchained (2012),2.5
36762,284,Dogville (2003),0.5
36763,284,Donnie Brasco (1997),3.5
36764,284,Drive (2011),3.0
36765,284,Face/Off (1997),3.0
36766,284,Fargo (1996),2.0
36767,284,Forrest Gump (1994),4.0
36768,284,"Fugitive, The (1993)",4.0
36769,284,Ghostbusters (a.k.a. Ghost Busters) (1984),3.0
36770,284,"Girl with the Dragon Tattoo, The (2011)",4.5
36771,284,Gladiator (2000),3.5
36772,284,"Godfather, The (1972)",5.0
36773,284,"Godfather: Part II, The (1974)",5.0
36774,284,Gone Girl (2014),3.0
36775,284,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",3.5
36776,284,Goodfellas (1990),5.0
36777,284,"Green Mile, The (1999)",2.5
36778,284,Heat (1995),3.0
36779,284,Highlander (1986),3.0
36780,284,"Hunger Games, The (2012)",2.5
36781,284,"Hunger Games: Catching Fire, The (2013)",2.5
36782,284,"Hunt for Red October, The (1990)",3.0
36783,284,Ice Age (2002),4.0
36784,284,In the Name of the Father (1993),4.5
36785,284,Inception (2010),2.5
36786,284,Indiana Jones and the Kingdom of the Crystal Skull (2008),2.5
36787,284,Indiana Jones and the Last Crusade (1989),3.0
36788,284,Indiana Jones and the Temple of Doom (1984),4.0
36789,284,Interview with the Vampire: The Vampire Chronicles (1994),3.5
36790,284,Iron Man (2008),3.0
36791,284,Jaws (1975),4.0
36792,284,Kill Bill: Vol. 1 (2003),3.0
36793,284,L.A. Confidential (1997),4.0
36794,284,"Last Samurai, The (2003)",1.5
36795,284,"Last of the Mohicans, The (1992)",3.5
36796,284,Legends of the Fall (1994),3.0
36797,284,Lethal Weapon (1987),3.5
36798,284,Lethal Weapon 2 (1989),3.5
36799,284,"Lord of the Rings: The Fellowship of the Ring, The (2001)",2.5
36800,284,"Lord of the Rings: The Return of the King, The (2003)",2.5
36801,284,"Lord of the Rings: The Two Towers, The (2002)",2.5
36802,284,Lucky Number Slevin (2006),4.0
36803,284,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.0
36804,284,"Mask of Zorro, The (1998)",2.5
36805,284,"Matrix, The (1999)",4.0
36806,284,Men in Black (a.k.a. MIB) (1997),3.0
36807,284,Midnight Express (1978),4.0
36808,284,Midnight Run (1988),3.0
36809,284,Mission: Impossible - Ghost Protocol (2011),3.5
36810,284,My Big Fat Greek Wedding (2002),2.0
36811,284,Mystic River (2003),3.5
36812,284,"Name of the Rose, The (Name der Rose, Der) (1986)",4.0
36813,284,Natural Born Killers (1994),3.0
36814,284,One Flew Over the Cuckoo's Nest (1975),3.5
36815,284,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
36816,284,Platoon (1986),4.0
36817,284,"Player, The (1992)",3.5
36818,284,Predator (1987),3.5
36819,284,"Prestige, The (2006)",2.5
36820,284,Pulp Fiction (1994),5.0
36821,284,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
36822,284,Rain Man (1988),3.5
36823,284,Ratatouille (2007),4.0
36824,284,Reservoir Dogs (1992),4.0
36825,284,Robin Hood: Prince of Thieves (1991),3.0
36826,284,"Rock, The (1996)",3.0
36827,284,Rocky (1976),2.5
36828,284,Saving Private Ryan (1998),5.0
36829,284,Scarface (1983),4.0
36830,284,Schindler's List (1993),4.0
36831,284,Serpico (1973),5.0
36832,284,Seven (a.k.a. Se7en) (1995),5.0
36833,284,"Shawshank Redemption, The (1994)",5.0
36834,284,Sherlock Holmes (2009),3.0
36835,284,"Shining, The (1980)",3.0
36836,284,"Silence of the Lambs, The (1991)",5.0
36837,284,Silverado (1985),4.0
36838,284,Sin City (2005),3.5
36839,284,"Sixth Sense, The (1999)",3.5
36840,284,Speed (1994),3.0
36841,284,Stardust (2007),3.5
36842,284,Taxi Driver (1976),3.5
36843,284,Terminator 2: Judgment Day (1991),3.5
36844,284,"Terminator, The (1984)",4.0
36845,284,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.0
36846,284,Unforgiven (1992),3.0
36847,284,"Untouchables, The (1987)",4.0
36848,284,"Usual Suspects, The (1995)",3.5
36849,284,Wild Card (2015),3.0
36850,284,X-Men Origins: Wolverine (2009),3.0
36851,285,101 Dalmatians (1996),4.0
36852,285,2001: A Space Odyssey (1968),3.5
36853,285,"Amazing Spider-Man, The (2012)",4.5
36854,285,Anastasia (1997),3.0
36855,285,Apollo 13 (1995),4.0
36856,285,"Avengers, The (2012)",5.0
36857,285,Babe (1995),4.0
36858,285,Back to the Future (1985),3.0
36859,285,Back to the Future Part II (1989),3.5
36860,285,Back to the Future Part III (1990),4.0
36861,285,Backdraft (1991),4.0
36862,285,Batman Begins (2005),4.5
36863,285,"Batman: The Dark Knight Returns, Part 1 (2012)",4.5
36864,285,"Batman: The Dark Knight Returns, Part 2 (2013)",4.0
36865,285,"Beautiful Mind, A (2001)",5.0
36866,285,Ben-Hur (1959),3.0
36867,285,Beverly Hills Cop III (1994),1.0
36868,285,Blade Runner (1982),4.0
36869,285,Blow (2001),3.5
36870,285,"Blue Lagoon, The (1980)",3.5
36871,285,"Blues Brothers, The (1980)",3.0
36872,285,"Bourne Identity, The (1988)",5.0
36873,285,"Bourne Identity, The (2002)",5.0
36874,285,"Bourne Supremacy, The (2004)",5.0
36875,285,"Bourne Ultimatum, The (2007)",5.0
36876,285,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",5.0
36877,285,Boys Don't Cry (1999),5.0
36878,285,"Brady Bunch Movie, The (1995)",1.0
36879,285,Braveheart (1995),5.0
36880,285,"Breakfast Club, The (1985)",4.5
36881,285,Breakfast at Tiffany's (1961),3.0
36882,285,"Bug's Life, A (1998)",4.5
36883,285,Captain America: The First Avenger (2011),4.5
36884,285,Casino Royale (2006),5.0
36885,285,Chariots of Fire (1981),4.5
36886,285,Charlie and the Chocolate Factory (2005),5.0
36887,285,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",4.5
36888,285,City Slickers (1991),3.0
36889,285,"Clockwork Orange, A (1971)",4.5
36890,285,Coming to America (1988),3.0
36891,285,Crocodile Dundee (1986),4.0
36892,285,Cujo (1983),0.5
36893,285,Dances with Wolves (1990),5.0
36894,285,"Dark Crystal, The (1982)",4.5
36895,285,"Dark Knight Rises, The (2012)",5.0
36896,285,"Dark Knight, The (2008)",5.0
36897,285,Dave (1993),4.0
36898,285,Dead Poets Society (1989),5.0
36899,285,Die Hard (1988),4.5
36900,285,Die Hard 2 (1990),4.0
36901,285,Die Hard: With a Vengeance (1995),4.5
36902,285,Dirty Dancing (1987),3.0
36903,285,Django Unchained (2012),0.5
36904,285,Driving Miss Daisy (1989),4.5
36905,285,Dune (1984),4.0
36906,285,E.T. the Extra-Terrestrial (1982),3.5
36907,285,Edward Scissorhands (1990),5.0
36908,285,"Elephant Man, The (1980)",4.5
36909,285,Erin Brockovich (2000),4.0
36910,285,Fame (1980),4.0
36911,285,Ferris Bueller's Day Off (1986),5.0
36912,285,Fiddler on the Roof (1971),4.0
36913,285,Field of Dreams (1989),4.5
36914,285,Finding Nemo (2003),3.5
36915,285,Footloose (1984),4.5
36916,285,Forrest Gump (1994),4.5
36917,285,Free Willy (1993),2.5
36918,285,Ghostbusters (a.k.a. Ghost Busters) (1984),1.0
36919,285,Gladiator (1992),5.0
36920,285,Gladiator (2000),5.0
36921,285,"Golden Child, The (1986)",4.0
36922,285,Goldfinger (1964),3.0
36923,285,"Good Morning, Vietnam (1987)",4.5
36924,285,Good Will Hunting (1997),5.0
36925,285,Grease (1978),4.5
36926,285,Groundhog Day (1993),2.5
36927,285,Harry Potter and the Chamber of Secrets (2002),5.0
36928,285,Harry Potter and the Deathly Hallows: Part 1 (2010),5.0
36929,285,Harry Potter and the Deathly Hallows: Part 2 (2011),5.0
36930,285,Harry Potter and the Goblet of Fire (2005),5.0
36931,285,Harry Potter and the Half-Blood Prince (2009),5.0
36932,285,Harry Potter and the Order of the Phoenix (2007),5.0
36933,285,Harry Potter and the Prisoner of Azkaban (2004),5.0
36934,285,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),5.0
36935,285,Harvey (1950),3.0
36936,285,"Hobbit: An Unexpected Journey, The (2012)",5.0
36937,285,Hollow Man (2000),4.0
36938,285,Home Alone (1990),4.0
36939,285,Home Alone 2: Lost in New York (1992),4.0
36940,285,How to Train Your Dragon (2010),4.5
36941,285,"Hunchback of Notre Dame, The (1996)",3.0
36942,285,"Hunger Games, The (2012)",4.0
36943,285,"Hunger Games: Catching Fire, The (2013)",5.0
36944,285,"I, Robot (2004)",5.0
36945,285,Inception (2010),4.5
36946,285,"Incredibles, The (2004)",4.0
36947,285,Indiana Jones and the Last Crusade (1989),4.5
36948,285,Indiana Jones and the Temple of Doom (1984),4.0
36949,285,Iron Man (2008),4.0
36950,285,Iron Man 2 (2010),4.5
36951,285,Iron Man 3 (2013),5.0
36952,285,It's a Wonderful Life (1946),5.0
36953,285,"Italian Job, The (2003)",5.0
36954,285,Jumpin' Jack Flash (1986),5.0
36955,285,Jurassic Park (1993),2.0
36956,285,"Karate Kid, The (1984)",4.0
36957,285,Lady and the Tramp (1955),3.0
36958,285,Legally Blonde (2001),3.0
36959,285,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
36960,285,"Lord of the Rings: The Return of the King, The (2003)",5.0
36961,285,"Lord of the Rings: The Two Towers, The (2002)",5.0
36962,285,"Lost World: Jurassic Park, The (1997)",3.0
36963,285,"Magnificent Seven, The (1960)",3.0
36964,285,Man of Steel (2013),5.0
36965,285,Mary Poppins (1964),3.5
36966,285,"Mask, The (1994)",4.5
36967,285,"Matrix Reloaded, The (2003)",4.0
36968,285,"Matrix Revolutions, The (2003)",4.5
36969,285,"Matrix, The (1999)",5.0
36970,285,Minority Report (2002),0.5
36971,285,Miracle on 34th Street (1994),3.0
36972,285,Mission: Impossible (1996),4.0
36973,285,Mission: Impossible - Ghost Protocol (2011),5.0
36974,285,Mississippi Burning (1988),4.0
36975,285,"Monsters, Inc. (2001)",4.0
36976,285,Monty Python and the Holy Grail (1975),4.5
36977,285,Monty Python's Life of Brian (1979),4.0
36978,285,Mrs. Doubtfire (1993),2.5
36979,285,Mystic River (2003),4.0
36980,285,National Treasure (2004),4.5
36981,285,Ocean's Eleven (2001),5.0
36982,285,On Golden Pond (1981),4.0
36983,285,Pearl Harbor (2001),4.5
36984,285,Pete's Dragon (1977),3.5
36985,285,"Pianist, The (2002)",3.5
36986,285,Planet of the Apes (2001),2.0
36987,285,Platoon (1986),4.0
36988,285,Poltergeist (1982),0.5
36989,285,Pretty Woman (1990),4.5
36990,285,"Princess Bride, The (1987)",5.0
36991,285,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
36992,285,Rain Man (1988),5.0
36993,285,Ratatouille (2007),3.0
36994,285,Rise of the Planet of the Apes (2011),4.5
36995,285,Rocky (1976),2.5
36996,285,Saturday Night Fever (1977),5.0
36997,285,Schindler's List (1993),4.0
36998,285,"Secret Garden, The (1993)",3.5
36999,285,Sense and Sensibility (1995),3.5
37000,285,Shadowlands (1993),4.0
37001,285,"Shawshank Redemption, The (1994)",4.5
37002,285,Shrek (2001),3.0
37003,285,Shrek 2 (2004),3.5
37004,285,"Silence of the Lambs, The (1991)",1.0
37005,285,Sister Act (1992),3.0
37006,285,"Sixth Sense, The (1999)",5.0
37007,285,Skyfall (2012),5.0
37008,285,Sleepless in Seattle (1993),1.5
37009,285,Snow White and the Seven Dwarfs (1937),4.0
37010,285,"Sound of Music, The (1965)",4.0
37011,285,Spider-Man (2002),4.0
37012,285,Spider-Man 2 (2004),4.0
37013,285,Star Trek (2009),5.0
37014,285,Star Trek III: The Search for Spock (1984),4.5
37015,285,Star Trek IV: The Voyage Home (1986),4.5
37016,285,Star Trek Into Darkness (2013),5.0
37017,285,Star Trek V: The Final Frontier (1989),4.5
37018,285,Star Trek VI: The Undiscovered Country (1991),4.5
37019,285,Star Trek: Generations (1994),3.5
37020,285,Star Trek: Insurrection (1998),4.0
37021,285,Superman III (1983),3.5
37022,285,Swiss Family Robinson (1960),5.0
37023,285,Taken (2008),5.0
37024,285,"Talented Mr. Ripley, The (1999)",5.0
37025,285,Terminator 2: Judgment Day (1991),3.0
37026,285,Thelma & Louise (1991),5.0
37027,285,Thor (2011),5.0
37028,285,Thor: The Dark World (2013),5.0
37029,285,Titanic (1997),3.5
37030,285,Tootsie (1982),2.5
37031,285,Toy Story (1995),2.5
37032,285,Toy Story 2 (1999),3.0
37033,285,Toy Story 3 (2010),3.5
37034,285,Tron (1982),3.5
37035,285,Vanilla Sky (2001),4.0
37036,285,Victor/Victoria (1982),3.0
37037,285,What Women Want (2000),3.0
37038,285,Who Framed Roger Rabbit? (1988),4.5
37039,285,Wild Wild West (1999),4.0
37040,285,Willy Wonka & the Chocolate Factory (1971),2.5
37041,285,"Wizard of Oz, The (1939)",5.0
37042,285,X-Men (2000),2.0
37043,285,X-Men: First Class (2011),5.0
37044,286,Ace Ventura: Pet Detective (1994),3.0
37045,286,Ace Ventura: When Nature Calls (1995),1.0
37046,286,Addams Family Values (1993),3.0
37047,286,Aladdin (1992),4.0
37048,286,"American President, The (1995)",5.0
37049,286,Apollo 13 (1995),5.0
37050,286,Babe (1995),5.0
37051,286,Batman (1989),3.0
37052,286,Batman Forever (1995),2.0
37053,286,Beauty and the Beast (1991),4.0
37054,286,Beverly Hills Cop III (1994),3.0
37055,286,Braveheart (1995),3.0
37056,286,Casper (1995),4.0
37057,286,City Slickers II: The Legend of Curly's Gold (1994),3.0
37058,286,Clear and Present Danger (1994),4.0
37059,286,"Client, The (1994)",5.0
37060,286,Cliffhanger (1993),1.0
37061,286,Clueless (1995),4.0
37062,286,Coneheads (1993),3.0
37063,286,Congo (1995),3.0
37064,286,Crimson Tide (1995),3.0
37065,286,Dances with Wolves (1990),3.0
37066,286,Dangerous Minds (1995),3.0
37067,286,Dave (1993),4.0
37068,286,Die Hard: With a Vengeance (1995),3.0
37069,286,Disclosure (1994),4.0
37070,286,Dumb & Dumber (Dumb and Dumber) (1994),1.0
37071,286,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",5.0
37072,286,"Firm, The (1993)",5.0
37073,286,First Knight (1995),3.0
37074,286,Forget Paris (1995),4.0
37075,286,French Kiss (1995),3.0
37076,286,"Fugitive, The (1993)",4.0
37077,286,GoldenEye (1995),3.0
37078,286,I.Q. (1994),5.0
37079,286,Interview with the Vampire: The Vampire Chronicles (1994),1.0
37080,286,Johnny Mnemonic (1995),3.0
37081,286,Junior (1994),3.0
37082,286,Legends of the Fall (1994),4.0
37083,286,"Lion King, The (1994)",5.0
37084,286,Little Women (1994),5.0
37085,286,"Mask, The (1994)",1.0
37086,286,Maverick (1994),3.0
37087,286,Miracle on 34th Street (1994),5.0
37088,286,Mr. Holland's Opus (1995),5.0
37089,286,Mrs. Doubtfire (1993),5.0
37090,286,Much Ado About Nothing (1993),5.0
37091,286,Natural Born Killers (1994),2.0
37092,286,Nell (1994),5.0
37093,286,"Net, The (1995)",4.0
37094,286,Only You (1994),4.0
37095,286,Outbreak (1995),4.0
37096,286,Pocahontas (1995),4.0
37097,286,Pulp Fiction (1994),1.0
37098,286,"Santa Clause, The (1994)",3.0
37099,286,Sense and Sensibility (1995),5.0
37100,286,Sleepless in Seattle (1993),5.0
37101,286,Star Trek: Generations (1994),3.0
37102,286,Stargate (1994),4.0
37103,286,Taxi Driver (1976),3.0
37104,286,Toy Story (1995),4.0
37105,286,True Lies (1994),3.0
37106,286,Waterworld (1995),2.0
37107,286,While You Were Sleeping (1995),4.0
37108,287,Ace Ventura: Pet Detective (1994),3.0
37109,287,Apollo 13 (1995),4.0
37110,287,Batman (1989),4.0
37111,287,Beauty and the Beast (1991),4.0
37112,287,Clear and Present Danger (1994),4.0
37113,287,Cliffhanger (1993),3.0
37114,287,Crimson Tide (1995),4.0
37115,287,Dances with Wolves (1990),5.0
37116,287,"Firm, The (1993)",4.0
37117,287,Forrest Gump (1994),5.0
37118,287,"Fugitive, The (1993)",4.0
37119,287,GoldenEye (1995),4.0
37120,287,Interview with the Vampire: The Vampire Chronicles (1994),5.0
37121,287,Jurassic Park (1993),4.0
37122,287,"Net, The (1995)",4.0
37123,287,Pulp Fiction (1994),5.0
37124,287,"Shawshank Redemption, The (1994)",5.0
37125,287,Speed (1994),4.0
37126,287,Stargate (1994),3.0
37127,287,True Lies (1994),3.0
37128,288,Ace Ventura: Pet Detective (1994),3.0
37129,288,Addams Family Values (1993),3.0
37130,288,Aladdin (1992),4.0
37131,288,Apollo 13 (1995),3.0
37132,288,Babe (1995),3.0
37133,288,Batman (1989),4.0
37134,288,Batman Forever (1995),3.0
37135,288,Beauty and the Beast (1991),3.0
37136,288,Braveheart (1995),3.0
37137,288,Clear and Present Danger (1994),3.0
37138,288,Crimson Tide (1995),3.0
37139,288,Die Hard: With a Vengeance (1995),3.0
37140,288,Dumb & Dumber (Dumb and Dumber) (1994),3.0
37141,288,"Firm, The (1993)",3.0
37142,288,Forrest Gump (1994),3.0
37143,288,"Fugitive, The (1993)",5.0
37144,288,Ghost (1990),3.0
37145,288,Interview with the Vampire: The Vampire Chronicles (1994),3.0
37146,288,Jurassic Park (1993),5.0
37147,288,"Lion King, The (1994)",4.0
37148,288,"Mask, The (1994)",3.0
37149,288,Mrs. Doubtfire (1993),4.0
37150,288,"Net, The (1995)",4.0
37151,288,Outbreak (1995),3.0
37152,288,Pulp Fiction (1994),3.0
37153,288,Quiz Show (1994),3.0
37154,288,Seven (a.k.a. Se7en) (1995),4.0
37155,288,"Shawshank Redemption, The (1994)",3.0
37156,288,Speed (1994),4.0
37157,288,Star Trek: Generations (1994),3.0
37158,288,Stargate (1994),3.0
37159,288,Terminator 2: Judgment Day (1991),4.0
37160,288,True Lies (1994),3.0
37161,288,Waterworld (1995),4.0
37162,289,Alien (1979),4.0
37163,289,Aliens (1986),4.0
37164,289,Amadeus (1984),5.0
37165,289,Animal House (1978),2.0
37166,289,As Good as It Gets (1997),4.0
37167,289,Back to the Future (1985),3.0
37168,289,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),4.0
37169,289,Blue Velvet (1986),4.0
37170,289,Body Heat (1981),4.0
37171,289,Boogie Nights (1997),3.0
37172,289,Bound (1996),4.0
37173,289,Bullets Over Broadway (1994),5.0
37174,289,Carrie (1976),3.0
37175,289,"Celluloid Closet, The (1995)",3.0
37176,289,Chariots of Fire (1981),3.0
37177,289,Clerks (1994),5.0
37178,289,"Clockwork Orange, A (1971)",2.0
37179,289,Close Encounters of the Third Kind (1977),3.0
37180,289,Contact (1997),3.0
37181,289,Cyrano de Bergerac (1990),4.0
37182,289,Dangerous Liaisons (1988),2.0
37183,289,Dead Poets Society (1989),4.0
37184,289,"Deer Hunter, The (1978)",3.0
37185,289,Driving Miss Daisy (1989),4.0
37186,289,"Exorcist, The (1973)",4.0
37187,289,Fatal Attraction (1987),4.0
37188,289,Four Weddings and a Funeral (1994),5.0
37189,289,"Fugitive, The (1993)",4.0
37190,289,"Full Monty, The (1997)",4.0
37191,289,Go (1999),4.0
37192,289,Godzilla (Gojira) (1954),3.0
37193,289,Good Will Hunting (1997),5.0
37194,289,Grand Canyon (1991),5.0
37195,289,Hairspray (1988),3.0
37196,289,I Shot Andy Warhol (1996),4.0
37197,289,Jaws (1975),3.0
37198,289,Jurassic Park (1993),3.0
37199,289,"Killing Fields, The (1984)",3.0
37200,289,L.A. Confidential (1997),2.0
37201,289,Lawrence of Arabia (1962),3.0
37202,289,Life Is Beautiful (La Vita è bella) (1997),5.0
37203,289,Love! Valour! Compassion! (1997),3.0
37204,289,Manhattan Murder Mystery (1993),5.0
37205,289,Miracle on 34th Street (1947),3.0
37206,289,Monty Python and the Holy Grail (1975),3.0
37207,289,Mr. Holland's Opus (1995),5.0
37208,289,My Left Foot (1989),4.0
37209,289,My Own Private Idaho (1991),4.0
37210,289,One Flew Over the Cuckoo's Nest (1975),5.0
37211,289,"Opposite of Sex, The (1998)",4.0
37212,289,Otello (1986),4.0
37213,289,Out of Africa (1985),3.0
37214,289,Primary Colors (1998),2.0
37215,289,Psycho (1960),5.0
37216,289,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
37217,289,"Rainmaker, The (1997)",4.0
37218,289,Rocky (1976),2.0
37219,289,Schindler's List (1993),4.0
37220,289,"Sex, Lies, and Videotape (1989)",4.0
37221,289,Shakespeare in Love (1998),4.0
37222,289,"Shawshank Redemption, The (1994)",5.0
37223,289,"Sound of Music, The (1965)",4.0
37224,289,Speed (1994),2.0
37225,289,Star Wars: Episode I - The Phantom Menace (1999),3.0
37226,289,Star Wars: Episode V - The Empire Strikes Back (1980),3.0
37227,289,"Terminator, The (1984)",3.0
37228,289,Toy Story (1995),3.0
37229,289,"Truman Show, The (1998)",3.0
37230,289,U2: Rattle and Hum (1988),3.0
37231,289,Wag the Dog (1997),3.0
37232,289,Waking Ned Devine (a.k.a. Waking Ned) (1998),5.0
37233,289,"War Room, The (1993)",3.0
37234,289,Washington Square (1997),4.0
37235,289,Willy Wonka & the Chocolate Factory (1971),4.0
37236,289,"Wizard of Oz, The (1939)",5.0
37237,289,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),4.0
37238,289,Young Frankenstein (1974),3.0
37239,289,Your Friends and Neighbors (1998),4.0
37240,290,2001: A Space Odyssey (1968),4.5
37241,290,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),5.0
37242,290,Adaptation (2002),3.5
37243,290,Akira Kurosawa's Dreams (Dreams) (1990),3.5
37244,290,All About My Mother (Todo sobre mi madre) (1999),4.5
37245,290,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",3.5
37246,290,American Beauty (1999),3.5
37247,290,Amores Perros (Love's a Bitch) (2000),4.5
37248,290,Apocalypse Now (1979),3.5
37249,290,Babette's Feast (Babettes gæstebud) (1987),3.5
37250,290,Being John Malkovich (1999),5.0
37251,290,"Big Lebowski, The (1998)",4.0
37252,290,Blade Runner (1982),3.5
37253,290,"Blues Brothers, The (1980)",3.5
37254,290,Bowling for Columbine (2002),4.5
37255,290,Braveheart (1995),2.5
37256,290,Brazil (1985),4.5
37257,290,City Lights (1931),3.5
37258,290,Clerks (1994),5.0
37259,290,"Clockwork Orange, A (1971)",4.5
37260,290,Dark City (1998),4.0
37261,290,Dead Man Walking (1995),4.0
37262,290,Delicatessen (1991),4.5
37263,290,Die Another Day (2002),2.0
37264,290,Dirty Dancing (1987),1.5
37265,290,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",4.0
37266,290,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),3.5
37267,290,Dumb & Dumber (Dumb and Dumber) (1994),4.0
37268,290,Elling (2001),4.0
37269,290,Fantasia (1940),3.5
37270,290,Fargo (1996),3.5
37271,290,"Femme Nikita, La (Nikita) (1990)",2.5
37272,290,Fight Club (1999),4.0
37273,290,Fireworks (Hana-bi) (1997),4.0
37274,290,Full Metal Jacket (1987),3.0
37275,290,"Getaway, The (1994)",1.0
37276,290,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",4.0
37277,290,"Godfather, The (1972)",3.0
37278,290,Grease (1978),1.5
37279,290,"Great Dictator, The (1940)",4.0
37280,290,Gremlins (1984),0.5
37281,290,Harry Potter and the Chamber of Secrets (2002),2.5
37282,290,Kids (1995),3.5
37283,290,"Magdalene Sisters, The (2002)",4.0
37284,290,Magnolia (1999),4.0
37285,290,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",3.5
37286,290,Marathon Man (1976),4.0
37287,290,"Matrix Reloaded, The (2003)",2.5
37288,290,Memento (2000),5.0
37289,290,Minority Report (2002),3.0
37290,290,Modern Times (1936),4.0
37291,290,Monsoon Wedding (2001),3.5
37292,290,Moulin Rouge (2001),2.5
37293,290,Mulholland Drive (2001),5.0
37294,290,"Nightmare Before Christmas, The (1993)",3.5
37295,290,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),3.5
37296,290,One Flew Over the Cuckoo's Nest (1975),4.0
37297,290,Open Your Eyes (Abre los ojos) (1997),4.0
37298,290,Pink Floyd: The Wall (1982),3.5
37299,290,Psycho (1960),3.5
37300,290,Pulp Fiction (1994),4.5
37301,290,Quadrophenia (1979),4.0
37302,290,Rain Man (1988),3.0
37303,290,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),3.5
37304,290,"Rocky Horror Picture Show, The (1975)",3.5
37305,290,Rocky III (1982),1.5
37306,290,Rosemary's Baby (1968),4.5
37307,290,Rosencrantz and Guildenstern Are Dead (1990),3.5
37308,290,Schindler's List (1993),3.5
37309,290,Secretary (2002),3.5
37310,290,Seven (a.k.a. Se7en) (1995),2.5
37311,290,Sex and Lucia (Lucía y el sexo) (2001),3.5
37312,290,Shaolin Soccer (Siu lam juk kau) (2001),2.0
37313,290,"Shining, The (1980)",4.0
37314,290,Star Wars: Episode IV - A New Hope (1977),3.0
37315,290,Talk to Her (Hable con Ella) (2002),4.5
37316,290,That Obscure Object of Desire (Cet obscur objet du désir) (1977),4.0
37317,290,Together (Tillsammans) (2000),3.5
37318,290,Trainspotting (1996),5.0
37319,290,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),2.5
37320,290,Underground (1995),5.0
37321,290,Wallace & Gromit: The Best of Aardman Animation (1996),3.0
37322,290,Young Frankenstein (1974),3.0
37323,290,eXistenZ (1999),4.0
37324,291,8 1/2 (8½) (1963),4.0
37325,291,9 1/2 Weeks (Nine 1/2 Weeks) (1986),3.0
37326,291,All About My Mother (Todo sobre mi madre) (1999),4.0
37327,291,American Beauty (1999),5.0
37328,291,Andrei Rublev (Andrey Rublyov) (1969),3.5
37329,291,Beethoven (1992),3.5
37330,291,Casablanca (1942),5.0
37331,291,"Cook the Thief His Wife & Her Lover, The (1989)",2.0
37332,291,"Four Musketeers, The (1974)",3.0
37333,291,Frida (2002),4.5
37334,291,Gladiator (1992),3.0
37335,291,"Godfather, The (1972)",5.0
37336,291,"Godfather: Part II, The (1974)",5.0
37337,291,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2.0
37338,291,"Hurricane, The (1999)",3.0
37339,291,Murder on the Orient Express (1974),4.0
37340,291,"Piano Teacher, The (La pianiste) (2001)",3.5
37341,291,Police Academy 3: Back in Training (1986),3.0
37342,291,Rambo: First Blood Part II (1985),1.5
37343,291,"Running Man, The (1987)",3.0
37344,291,Schindler's List (1993),2.0
37345,291,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",2.5
37346,292,Ace Ventura: Pet Detective (1994),3.0
37347,292,Addams Family Values (1993),3.0
37348,292,Another Stakeout (1993),3.0
37349,292,Apollo 13 (1995),4.0
37350,292,Babe (1995),5.0
37351,292,Barcelona (1994),4.0
37352,292,Batman (1989),4.0
37353,292,Batman Forever (1995),3.0
37354,292,Beverly Hills Cop III (1994),3.0
37355,292,"Brady Bunch Movie, The (1995)",2.0
37356,292,Braveheart (1995),5.0
37357,292,Broken Arrow (1996),3.0
37358,292,Bullets Over Broadway (1994),3.0
